,name,text,label
0,1007.2000-04-27.farmer.ham.txt,Subject cpr pipeline exchange activity report placed cpr pipeline exchange activity report sitara production reporting please let know questions report gves volume activity given business unit selectied pipes given flow dates please rememeber report originating sitara database access run reports sitara run reports clicking last icon blue one sitara launchpad may logout sitara compeletely see icon able access web site icon click reports login using sitara login password select specialized exceptions category drop menu run cpr pipeline exchange activity report select business unit flow date optionally pipe problems running report let know thanks hunaid,ham
0,0403.2000-02-11.farmer.ham.txt,Subject gathering contract volumes feb looking daily volumes gathering contract analyze producer services portion looking daily volumes contract pops shows daily bav approximately mops shows daily bav approximately wanted confirm volumes sound reasonable way also looks like noms gathering contract lot higher around per day please advise feel bav come compared expect thank heidi,ham
0,3032.2000-12-06.farmer.ham.txt,Subject inclement weather planning bob bob fyi daren let know according next weeks weather report getting cold possibly icy wednesday thursday next week texas desk reserved rooms hyatt preparation inclement weather please let know think regions prepare way well wednesday high low thursday high low thanks heather,ham
0,1841.2000-08-01.farmer.ham.txt,Subject industrial report since unify mop today impossible meet aggressive deadline completing ken seaman report system running complete report julie meyers report updating reports information available message really intended gary daren pat aware situation forwarded robert lloyd hou ect robert lloyd pat clynes corp enron enron daren farmer hou ect ect gary hanks hou ect ect robert lloyd hou ect subject industrial report ken seaman file completed end day august lst enron north america corp pat clynes enron robert lloyd hou ect ect robert lloyd hou ect ect daren farmer hou ect ect gary hanks hou ect ect subject industrial report referring ken seaman file provides additional information definitely need ken file completed aug lst distributed group daren farmer gary hanks files completed linked duplicate information thanks pat robert lloyd ect pat clynes corp enron enron robert lloyd hou ect ect daren farmer hou ect ect gary hanks hou ect ect subject industrial report confused file want update julie meyers file ken seaman file files provide similar data helpful support groups prepare files feel duplicate efforts please let know want files updated approximate time table completion enron north america corp pat clynes enron robert lloyd hou ect ect daren farmer hou ect ect gary hanks hou ect ect subject indutrial report robert file referenced last email please get file going thanks pat daren farmer ect robert lloyd hou ect ect pat clynes corp enron enron subject indutrial report robert ken developed industrial report left found logistics kenseaman industrialsmonthly one file month need update march need distributed gas control logistics let know questions,ham
0,1979.2000-08-21.farmer.ham.txt,Subject meter oct daren two purchases referenced meter oct gas flowed without purchase please let know paying swing parties deal ticketsl allocate volume thank time patience mary jane ext,ham
0,3472.2001-01-29.farmer.ham.txt,Subject global octane meter fyi meter trying come back since sat sam gas control said might back wed currently nom day,ham
0,4046.2001-03-28.farmer.ham.txt,Subject duke nominated tracked balanced mary,ham
0,0915.2000-04-11.farmer.ham.txt,Subject king ranch spoke briefly brian riley working restructure knig ranch contracts exxon put coastal loop yesterday forwarded mail steve van hooser drafts contracts attached talked brian king ranch set negotiating simplified intent understood longer buy wellhead rather coastal entering gathering agreement hpl buy wellhead ship plant hplc buy tailgate plant net pvr future settlements exxon liquids paper returned coastal exxon yet deal effective everything new agreements receipts deliveries different counterparties gas flow continues new contracts different counterparties daren pat stella daren brian said would get discuss deal detail please include pat stella discussion also contracts reviewed understood ensure proper scheduling mentioned greg sharp brian critical kept loop especially retroactive deals scheduling transport rates risk affected thanks everyone ensuring communication lines place,ham
0,3698.2001-03-02.farmer.ham.txt,Subject hpl nom march see attached file hplno xls hplno xls,ham
0,0691.2000-03-22.farmer.ham.txt,Subject new turn ons tom production commenced flow stated please create base load ticket sitara based upon following information counterparty meter volumes price period union gas corp mmbtu gas daily less cico oil gas mmbtu gas daily less thanks vlt,ham
0,0425.2000-02-16.farmer.ham.txt,Subject meter george afternoon meeting producer services jill mentioned referenced well reperfed meaning shot holes well piping allowing gas flow well producing approximately day per jill mdq well day may want look getting nom revised rest month mary could get heidi lisa check transport rate currently show purchased flowing king ranch thanks,ham
0,3595.2001-02-16.farmer.ham.txt,Subject first delivery helmerich payne vance deal created entered sitara bob vance taylor robert cotten hou ect ect julie meyers hou ect ect lisa hesse hou ect ect cynthia hakemack hou ect ect susan smith hou ect ect donald reinhardt hou ect ect melissa graves hou ect ect subject first delivery helmerich payne bob following production line ticket created entered sitara based following counterparty meter volumes price period global helmerich payne inc mmbtu less fyi susan create submit committed reserves firm ticket remaining term deal beginning month march additionally producer svcs deal tracked wellhead portfolio attached gathering contract thanks vlt forwarded vance taylor hou ect esther buckley molly carriere hou ect ect clem cernosek hou ect ect donna consemiu hou ect ect robert cook hou ect ect howard camp hou ect ect lisa hesse hou ect ect nathan hlavaty hou ect ect wayne lightfoot hou ect ect james mckay hou ect ect mary smith hou ect ect steve hpl schneider hou ect ect melissa graves hou ect ect michael walters hou ect ect eric wardle hou ect ect jill zivley hou ect ect mary johnson hou ees ees rita wynne hou ect ect lauri allen hou ect ect cheryl jones gpgfin enron enron reid hansen gco enron enron darron giron hou ect ect neal winfree hou ect ect susan smith hou ect ect gary bryan hou ect ect gary hanks hou ect ect donald reinhardt hou ect ect vance taylor hou ect ect david baumbach hou ect ect robert cotten hou ect ect brian riley hou ect ect jeff austin hou ees ees cynthia hakemack hou ect ect dawn kenne hou ect ect lisa csikos hou ect ect kristen hanson hou ect ect fosdick gco enron enron carlos rodriguez hou ect ect stephanie gomes hou ect ect pat clynes corp enron enron tom acton corp enron enron robert walker hou ect ect george weissman hou ect ect joanne harris enron enron christy sweeney hou ect ect earl tisdale hou ect ect daren farmer hou ect ect subject first delivery helmerich payne see attached letter,ham
0,4180.2001-04-04.farmer.ham.txt,Subject actual flow april agree eileen ponton david avila lsp enserch charlie stone texas utilities melissa jones texas utilities hpl scheduling enron com liz bellamy enron com subject actual flow april measurement report received shows flow,ham
0,3459.2001-01-29.farmer.ham.txt,Subject reviews heather calling set time discuss review please bring two items plan working first six months items improve process around area brings additional income enron thanks bob,ham
0,2260.2000-09-18.farmer.ham.txt,Subject agua dulce thompsonville products detail new products thompsonville receipt pts lobo thompsonville meter tejas thompsonville meter thompsonville meter delivery ngpl thomsponville meter agua dulce receipt pts riverside meter agua dulce meter tennesee agua dulce meter lobo agua dulce meter tejas gregory meter channel agua dulce meter mops nng tivoli meter tomcat meter delivery pts tejas riverside meter ngpl riverside meter channel agua dulce meter tenessee agua dulce meter koch bayside meter would like get products bid week possible let know questions thanks eric,ham
0,1022.2000-05-01.farmer.ham.txt,Subject unify sitara enhancements compiling list unify enhancements related texas operations brenda please provide lists end day today looking enhancements specific texas questions please call major ones transport contracting process processing hourly transactions enhancing shipper imbalance worksheet multiple service classes contract consolidated tracking enhancements occuring project torque thanks mve forwarded michael eiben hou ect enron north america corp brenda herod steve venturatos hou ect ect michael eiben hou ect ect subject unify sitara enhancements please schedule meeting review enhancements lising prioritizations status interested understanding listing enhancements benefits enhancements required user resources complete enhancements resources status completion cover systems sitara unify mops volume management settlements pops please include anyone else management team etc necessary ensure thorough explanations,ham
0,2074.2000-08-30.farmer.ham.txt,Subject revised devon owner availabilities september fyi beverly forwarded beverly beaty hou ect enron capital trade resources corp steve holmes subject revised devon owner availabilities september beverly owner volumes updated show volume comet petroleum james finley burnell pettus additionally devon volume burnell pettus also increased slightly steve owners volumes enron xls enronavailso revo xls,ham
0,3575.2001-02-13.farmer.ham.txt,Subject nom actual flow agree forwarded melissa jones texas utilities kponton duke energy com david avila lsp enserch charlie stone texas utilities melissa jones texas utilities subject nom actual flow nom actual flow,ham
0,2016.2000-08-23.farmer.ham.txt,Subject september production estimate daren fyi bob forwarded robert cotten hou ect vance taylor robert cotten hou ect ect melissa graves hou ect ect subject september production estimate bob please see attached file estimating wellhead production month september please advised preliminary estimate date received noms september update revisions occur thanks vlt,ham
0,4413.2001-04-27.farmer.ham.txt,Subject westex documents per butch cheatham request sending following documents see attached file exhibit westex terms conditions intrastate doc see attached file westex gas service agreement base doc see attached file westex transportation order doc exhibit westex terms conditions intrastate doc westex gas service agreement base doc westex transportation order doc,ham
0,3393.2001-01-22.farmer.ham.txt,Subject enron hpl actuals january jan teco tap enron jan teco tap enron jan teco tap enron,ham
0,3340.2001-01-12.farmer.ham.txt,Subject enron hpl actuals january teco tap enron,ham
0,2768.2000-11-06.farmer.ham.txt,Subject job survey matching heather darren donna left bob mail set times forwarded kathryn bussell hou ect bob hall enron robert superty hou ect ect george smith enron enron randall gay hou ect ect michael eiben hou ect ect victor lamadrid hou ect ect edward terry hou ect ect katherine kelly hou ect ect rita wynne hou ect ect pat clynes corp enron enron kathryn bussell hou ect ect subject job survey matching give head katherine getting next week work new job survey matching process salary comparison like one done last year till thursday next week get finished thanks bob,ham
0,4795.2001-08-07.farmer.ham.txt,Subject opm hours survey july noticed attributed hours eso activity hours survey system might prompted split percentages commercial teams supported perfoming activity see please let know commercial team supported percentage looks like tom martin put asset trading sure would thanks roxanne,ham
0,2683.2000-10-27.farmer.ham.txt,Subject enron hpl nom october see attached file hplnl xls hplnl xls,ham
0,1020.2000-05-01.farmer.ham.txt,Subject unify sitara enhancements please add able set multiple deals contract meter time period different rates thanks mary michael eiben pat clynes corp enron enron mary smith hou ect ect lisa csikos hou ect ect rita wynne hou ect ect daren farmer hou ect ect lauri allen hou ect ect steve venturatos hou ect ect subject unify sitara enhancements compiling list unify enhancements related texas operations brenda please provide lists end day today looking enhancements specific texas questions please call major ones transport contracting process processing hourly transactions enhancing shipper imbalance worksheet multiple service classes contract consolidated tracking enhancements occuring project torque thanks mve forwarded michael eiben hou ect enron north america corp brenda herod steve venturatos hou ect ect michael eiben hou ect ect subject unify sitara enhancements please schedule meeting review enhancements lising prioritizations status interested understanding listing enhancements benefits enhancements required user resources complete enhancements resources status completion cover systems sitara unify mops volume management settlements pops please include anyone else management team etc necessary ensure thorough explanations,ham
0,5147.2002-01-04.farmer.ham.txt,Subject customers original message buss sent friday january weldon charles subject customers,ham
0,0741.2000-03-27.farmer.ham.txt,Subject meoh upsets methanol plant making spec product rates increased full rates thursday march oxygen available,ham
0,0413.2000-02-14.farmer.ham.txt,Subject hpl noms february see attached file hplo xls hplo xls,ham
0,1102.2000-05-19.farmer.ham.txt,Subject pre bid coming handle ces responsible june info also trade floor devon contact bob superty asked point person initially maybe another person mind terry kathy kelly secondary contacts would like handle besides someone texas desk way could free group task part reason handling wanted make sure nothing affects texas slips cracks especially beginning please advise ami,ham
0,2003.2000-08-22.farmer.ham.txt,Subject hpl nom august see attached file hplo xls hplo xls,ham
0,3760.2001-03-12.farmer.ham.txt,Subject hpl nom march see attached file hplno xls hplno xls,ham
0,3097.2000-12-14.farmer.ham.txt,Subject hpl discrepancy rita please help questions regarding enerfin allocating prior month volumes enerfin matched original numbers back october fixed actualization process numbers october ena tetco hpl vary good bit customer point show volumes days ena transactions hpl simply put zero paths unify extend existing deals sitara zero volumes guys actualize small volumes handle round round point changing volumes two three times call questions thanks victor forwarded victor lamadrid hou ect meredith mitchell victor lamadrid hou ect ect subject hpl discrepancy victor sitara ticket using month october tetco shows volumes hpl allocated october october dths dths respectively volumes pulled backhaul contract nomination place problem also found tuesday oba effect december originally told putting oba effect retroactively november fact thought hpl made lot retroactive changes system adjust oba remember hpl told ray calles tetco one decided oba would effective december nobody even informed change stumbled upon researching november issue alfonso trabulsi brenda fletcher addition received another email copy asking month october adjust estimated volumes unify match hpl shows allocated going month long matching numbers clean deadline end month ran allocation report tetco month october hpl numbers different tetco including two days mentioned sent jackie young email back showing tetco numbers received response copy email well catch going jackie young cynthia franklin corp enron enron meredith mitchell hou ect ect rita wynne hou ect ect sherlyn schumack hou ect ect subject estimated volumes meter cynthia meredith please find estimates referenced meter done placing estimates tetco side please apprise volume mgt conclude business thanks jackie day volumes dec str gas dec str gas meredith mitchell jackie young hou ect ect subject october volumes jackie ran report tetco system show volumes enron allocated month october volumes different volumes show copied numbers copied tetco volumes disrepancies red wondering could double check see purchases days counterparty enron north america meter looks like maybe volumes show total flow meter think part gas actually allocated mind putting allocated volumes path manager like make sure days putting amount enron allocated also tetco shows exactly half show thought kind strange going get tetco permission retroactive nomination two days volumes requested put anything sitara unify manager office back tomorrow would like double check deal create sitara two days since dealing prior month issue day volumes dec str gas dec str gas day volumes dec str gas dec str gas,ham
0,3724.2001-03-07.farmer.ham.txt,Subject cleburne gas please plan attending meeting regarding cleburne gas thursday march conference room thanks tina,ham
0,1790.2000-07-28.farmer.ham.txt,Subject new production sitara deals needed daren fyi bob forwarded robert cotten hou ect vance taylor robert cotten hou ect ect lisa hesse hou ect ect trisha hughes hou ect ect heidi withers hou ect ect hillary mack corp enron enron susan smith hou ect ect donald reinhardt hou ect ect melissa graves hou ect ect subject new production sitara deals needed bob following production line ticket created entered sitara based following counterparty meter volumes price period hesco gathering oil mmbtu gas daily less samson lone star limited mmbtu gas daily less winn exploration inc mmbtu gas daily less fuel use less del vols fyi susan created submitted committed reserves firm tickets remaining term deal beginning month august additionally producer svcs deals tracked wellhead portfolio attached gathering contract thanks vlt,ham
0,2801.2000-11-09.farmer.ham.txt,Subject nomination gas flow southland pipeline strangers contract till get new transport contract assigned lauri allen ect tom acton corp enron enron pat clynes corp enron enron subject nomination gas flow southland pipeline fyi probably see even volatility delivery lufkin paper mill since cleco serving new production bringing line forwarded lauri allen hou ect pryor steve lauri allen enron com pat clynes enron com conant steve shaddox terry haley paula schroeder doug ron duncan enron com jack simunek enron com subject nomination gas flow southland pipeline lauri please accept transmission nomination gas flow southland pipeline desoto pipeline operated hpl mmbtu day transport receipt damascus point meter new delivery point meter number yet assigned lufkin mill please supply assigned meter number lufkin mill assigned contract number transport arrangement assigned thanks assistance steve pryor cleco energy llc,ham
0,0273.2000-01-28.farmer.ham.txt,Subject daren meter began flow volume decatherms versus start date indicated sitara deal ticket please notify whether deal ticket reflect change thanks jackie,ham
0,2586.2000-10-18.farmer.ham.txt,Subject something new entex yeah forwarded ami chokshi corp enron rita wynne ect sherlyn schumack hou ect ect tom acton corp enron enron julie meyers hou ect ect ami chokshi corp enron enron kristen hanson hou ect ect subject something new entex yeah fyi forwarded rita wynne hou ect janet wallis paul couvillon corp enron enron rita wynne hou ect ect karen lindley corp enron enron subject something new entex yeah paul please pass anyone would need know beginning september continuing one year ena buying production tied directly entex pipeline system company purchasing osborne oil selling directly entex big contract plus meter allocated third party meter statement sent entex bill pay meter statement possible reasonable let know see attached pricing osborne would like person paying osbourne contact thanks,ham
0,3375.2001-01-19.farmer.ham.txt,Subject heavy load original message john riggins mailto jriggins hill wilkinson com sent friday january ryan smith rusty glover plemons mike mike plemons mike eggleton justin biggs greg barberee eric fischer brady jones archer brent jlriggin aol com becky riggins gdfarleyl aol com cwright yahoo com subject heavy load john riggins project engineer hill wilkinson ltd klein road plano original message swanson terry mailto tswanson hill wilkinson com sent friday january everyone subject heavy load superintendents drive cars one might try homedepotl doc,ham
0,1490.2000-06-26.farmer.ham.txt,Subject enron hpl actuals june june teco tap enron hpl iferc hpl lsk enron june teco tap enron hpl iferc june teco tap enron hpl iferc,ham
0,1953.2000-08-16.farmer.ham.txt,Subject request submitted access request ygcy kdl forwarded yvette connevey corp enron information risk management sent yvette connevey yvette connevey corp enron enron subject request submitted access request ygcy kdl thank request notified via email request processed check progress request one following srrs application click requests made listing recent requests appear sorted resource name click request link link information regarding request summary request requested liz bellamy request date request type new hire employee request link requested resources cpr houston default applications lotus notes new access sitara production unify market ops unify pipeline operations questions please contact information risk management,ham
0,0823.2000-04-03.farmer.ham.txt,Subject transaction confirmation sheets jennifer darren would please forward lisa maillet fax copy transaction confirmation sheet regarding gas mmbtu lsp interconnect oasis waha mmbtu lsp interconnect ntp maypearl melp limited agent abb alstom power inc purchased houston pipe line past wednesday thanks trey,ham
0,3657.2001-02-23.farmer.ham.txt,Subject contemporary poetry original message paul billingsly mailto prodigy net sent thursday february ward tim pyles tim stephen wilson selman scott starnes rusty glover ron moore romberger robert canright richard beasley quentin mimms randall bean monte jennifer mann mike berryman michael willoughby michael dixon matt oualline kellly parker john jordan john hendry jeff weyandt jeff mileger jack mimms hopkins rockwell gary calvert fred raines fagen kent smith mike palmer weyandt roy hale eddie herring david cathey david ashmore dan holcomb alan carson subject contemporary poetry guys thought might find interesting forwarded poem told written high school student regardless point find interesting weirdly amusing frighteningly fairly accurate sit school praying rule great nation god finds mention odd scripture class recites violates bill rights anytime head bow becomes federal matter hair purple orange green offense freedom scene law specific law precise prayers spoken aloud serious vice praying public hall might offend someone faith silence alone must meditate god name prohibited state allowed cuss dress like freaks pierce noses tongues cheeks outlawed guns first bible quote good book makes liable elect pregnant senior queen unwed daddy senior king inappropriate teach right wrong taught judgments belong get condoms birth controls study witchcraft vampires totem poles ten commandments allowed word god must reach crowd scary must confess chaos reigns school mess lord silent plea make shot soul please take new contact numbers paul billingsly lpb prodigy net blondy jhune lucas texas paul billingsly vcf,ham
0,0083.1999-12-28.farmer.ham.txt,Subject unify production back eol deals highlighted proton machine unify production available patient path manager highlight eol deals yellow thanks,ham
0,2531.2000-10-13.farmer.ham.txt,Subject enron hpl actuals october teco tap enron hpl iferc,ham
0,1664.2000-07-17.farmer.ham.txt,Subject cornhusker gas management thought might helpful summarize next steps agreed necessary put gas agency agreement place texas desk ponderosa pine energy llc mazowita farmer work plant manager mike gough determine power schedules received brazos translated fuel requirements plant operating flexibility use fuel oil natural gas use fuel oil built dispatch operation decision degree plant historically involved fuel suppliers beyond tgc apache williams lone star mazowita farmer work tgc nancy stivers determine gas schedules received plant structural differences apache williams fuel supply agreements tgc agency agreement tgc experience optimizing value fuel supply agreements farmer determine form agreement available within ena transactions nature lyons hill determine need gas agency agreement project holding company level bank approvals needed result new agreement lyons mazowita farmer draft agency agreement griffith determine best means handling duel fuel capability plant within ena aside passed information daren gave meeting concerning tax certificate use fuel oil rhett jackson handled tax related matters acquisition phase project please keep loop contacts made let know help,ham
0,3696.2001-03-01.farmer.ham.txt,Subject noms actual flow agree forwarded melissa jones texas utilities eileen ponton david avila lsp enserch charlie stone texas utilities melissa jones texas utilities hpl scheduling enron com liz bellamy enron com subject noms actual flow date nom flow mcf flow mmbtu btu,ham
0,4107.2001-03-29.farmer.ham.txt,Subject calpine daily gas nomination julie mention earlier hope start unit afternoon still experiencing difficulties keep informed thanks ricky archer fuel supply louisiana suite houston texas direct fax calpine daily gas nomination doc calpine daily gas nomination doc,ham
0,5126.2001-12-14.farmer.ham.txt,Subject auto termination deal listing part deals moved bankruptcy book tagg zeroed forward sitara logistics stated earlier mails call stacey richardson contracts volumes flowed deals thanks original message gossett jeffrey sent thursday december palmer scott subject auto termination deal listing part original message richardson stacey sent thursday december gossett jeffrey theriot kim hodge jeffrey subject auto termination deal listing part jeff deals need moved bankruptcy books result contracts auto terminating hope finish list auto terminated deals today emergencies arise pull please let know questions thanks patient sbr,ham
0,3972.2001-03-23.farmer.ham.txt,Subject hpl nom march see attached file hplno xls hplno xls,ham
0,3000.2000-12-04.farmer.ham.txt,Subject enron hpl actuals december december teco tap enron hpl iferc december teco tap enron hpl iferc december teco tap enron hpl iferc,ham
0,3522.2001-02-05.farmer.ham.txt,Subject meter dec jan production flow volumes without deal deal good november want extend deal another counterparty added thanks,ham
0,4945.2001-09-28.farmer.ham.txt,Subject tenaska darren please change demand fee deal june transport expenses went volume problems month may need change trying keep kyle lilly jim pond happy side thanks megan,ham
0,1117.2000-05-23.farmer.ham.txt,Subject conoco supply cuts oasis conoco supply paso dwe cut oasis nom cut cut nom cut cut delivery hpl oasis katy kept whole entered cuts estimate column mops oasis hpl oasis ena please verify correct thanks mark,ham
0,3098.2000-12-14.farmer.ham.txt,Subject hpl meter gary hpl received volumes meter thru prior ena purchasing volumes petroleum contract deal deal expired volumes continued flow allocated petroleum pioneer since deal cover volumes volumes allocated hpl strangers gas contract volume mgmt previously requested deal cover volumes someone never received one months volumes need resolution prod mth mmbtus jan feb mar apr may jun total possible solution need deal cover periods question provide authorization writeoff volumes print return original clem cernosek approval writeoff volumes unaccounted gas loss understanding neither petroleum pioneer addressed issues concerning volumes,ham
0,4928.2001-09-24.farmer.ham.txt,Subject neon bammel neon groups fall doc,ham
0,2067.2000-08-29.farmer.ham.txt,Subject cornshucker points gas nomintated september supplier williams paso lomax sterling delhi cayanosa apache cynergy delhi lomax sterling per nancy stivers send nomination complete thanks mark,ham
0,1731.2000-07-25.farmer.ham.txt,Subject hpl july hpl eastrans effective july redelivered mobil beaumont fcv total thanks chad cass,ham
0,0049.1999-12-21.farmer.ham.txt,Subject kerr mcgee tomcat hey joe response got regards tomcat place another call david let know information received included points except tomcat keep informed know gas sourced moved firm contract long ces remembers sell gas entex entex chooses pipe take usually midcon also hpl channel tejas invoiced directly volume approx deal entex written monthly pays basket indices entex pays highest index ami forwarded ami chokshi corp enron dscottl com ami chokshi corp enron enron subject response got risk desk structuring group already provided information probably need check guess would tetco stx tomcat gas belongs david,ham
0,1518.2000-06-28.farmer.ham.txt,Subject oasis contract imbalance update updated imbalances per contract total historical current mth cumul total due oasis,ham
0,2643.2000-10-24.farmer.ham.txt,Subject meter roos common point trade zone mary hplc currently gas purchase agreement global place calpine extends sitara deal correctly contract attached effective contract amended releasing gouger wells wells apparently producing wells behind point evidence measured volumes mips however non producing wells behind point sept however added behind meter therefore agree deal edited change meter hopefully information useful vlt mary poorman enron katherine benedict hou ect ect julie meyers hou ect ect vance taylor hou ect ect daren farmer hou ect ect pat clynes corp enron enron subject meter roos common point trade zone sure handle shared wealth deal ticket purchase calpine deal input meter per email terminated unresolvable issue meter september october changed meter designation november forward however receive error sitara attempt change either prior current month deal changed meter effective back february year please let know resolve issue asap thanks mary forwarded mary poorman enron cheryl jones katherine benedict hou ect ect mary poorman enron enron subject meter roos common point trade zone talked tech bobby husky confirmed meter removed roos station thanks forwarded cheryl jones gpgfin enron katherine benedict ect cheryl jones gpgfin enron enron mary poorman enron enron subject meter roos common point trade zone cheryl fyi message mary poorman logistics mary cheryl going call field find meter still included termination list also see field people see gas flow meter thanks kathy forwarded katherine benedict hou ect mary poorman enron robert cotten hou ect ect vance taylor hou ect ect katherine benedict enron development enron development subject meter roos common point trade zone kathy trying clean unaccounted issue referenced meter system pops show bav flow actual flow prior months kathy phoned measurement inquire mips volumes informed meter disabled status list back february showing purchase calpine meter deal ticket gathering agreement would greatly appreciate help determining current status meter deal please forward information may thank time patience mary,ham
0,1105.2000-05-22.farmer.ham.txt,Subject texas contract issue still resolved effecting contract hplc transport contract several deals interconnect report causing payment issues katherine herrera panenergy marketing sent several emails faxed daily left voice messages received updates issue forwarded sherlyn schumack hou ect stacey neuweiler sherlyn schumack hou ect ect subject texas contract sherlyn looking lorraine figure nominate days referring lorraine says flowed gas even though cut volume let know resolved thanks,ham
0,2916.2000-11-21.farmer.ham.txt,Subject energy service providers mcnic lyondell noms december fyi forwarded aimee lannou hou ect kevin olson amy lannou subject energy service providers mcnic lyondell noms december amy enjoyed visiting today look forward working future per conversation please find noms december please call questions need additional information thanks kevin olson original message kevin olson mailto olson espllp com sent monday november susan hadix janice berke davis subject energy service providers mcnic lyondell noms december susan please note mcnic noms december lyondell channelview plant via hpl mmbtu day please call questions thanks kevin olson energy service providers llp green oak place kingwood texas phone fax email olson espllp com,ham
0,2902.2000-11-21.farmer.ham.txt,Subject accrued thru nov daren please take look attached spreadsheet mmbtu unaccounted neal,ham
0,0457.2000-02-22.farmer.ham.txt,Subject hpl system training daren would like sessions separate group probably different level lisa terms understanding business understand entirety last week month first week march prior workday good group let know thanks daren farmer rita wynne hou ect ect lisa csikos hou ect ect subject hpl system training rita lisa get together determine range days times would work groups training session lunch early afternoon interested would like discuss operate hpl system processes trading day help discussion maps highlight main points areas transact keep desks logistics group think went pretty well want need allow hours talk everything let know,ham
0,4177.2001-04-04.farmer.ham.txt,Subject feb prod sale teco gas processing deal february different meter deal meter daren purchase gas meter february katherine herrera enron daren farmer hou ect ect julie meyers hou ect ect sherlyn schumack hou ect ect subject feb prod sale teco gas processing sale deal expired julie deal expired teco gas processing sale deal extended pls let know redraft sale unify katherine unable draft volume unify due expired deal ticket,ham
0,1530.2000-06-28.farmer.ham.txt,Subject industrials first month industrials coming along fine finalize pathing tomorrow thursday set buybacks swings end day friday industrial buyback deficiency deals worksheet captured necessary data help gas control call scheduler well client services preliminary worksheet done end day friday vacation week july thru july enron north america corp pat clynes enron robert lloyd hou ect ect daren farmer hou ect ect subject industrials robert look industrial deadlines please let know thanks pat daren farmer ect pat clynes corp enron enron subject industrials buybacks swings set july little concerned long weekend coming believe agreed would set work day would friday six days flow definitely think later would great could handled sooner miimizing economic impact additionally need get industrial spreadsheet running report beneficial gas control industrial traders schedulers call let know think,ham
0,3211.2000-12-28.farmer.ham.txt,Subject hpl meter hoff heller unit cdp daren period meter recorded flow following days days mmbtus deal meter contract tied deal expired end august currently volumes booked hpl strangers gas contract logistics need either purchase contract tied deal extended new deal contract approval write volumes unaccounted gas please print sign return original clem cernosek deal deal ticket customer seller buyer purchase contract approval write volumes unaccounted gas loss thanks clem,ham
0,4561.2001-05-17.farmer.ham.txt,Subject wellhead adjustments may adjustments made volumes avg column attached spreadsheet effective bob daren farmer enron enronxgate robert cotten hou ect ect george smith enron enronxgate subject wellhead adjustments may bob looking trends meters made adjustments highlighted blue please use changes enter deal changes sitara let know questions original message cotten robert sent thursday may daren farmer hou ect enron subject wellhead adjustments may importance high daren please see attached file bob,ham
0,1933.2000-08-14.farmer.ham.txt,Subject call notes weekend dated august thru attached notes weekend,ham
0,0399.2000-02-10.farmer.ham.txt,Subject curtains hey curtains look good hope hung lacy planning come next friday rodeo taking personal day bus leaving early thought would bring answer let know need try get mailed hope sweet cole feeling better cold love mom get private free email http www hotmail com,ham
0,5054.2001-11-08.farmer.ham.txt,Subject black marlin meters michael back date deals start black marlin meter meters deals need book back,ham
0,2448.2000-10-05.farmer.ham.txt,Subject office please note office friday absence tom acton handling oasis lonestar interconnects katy mary poorman handle nomination oasis cornhusker necessary already nominated weekend thanks mark,ham
0,2838.2000-11-13.farmer.ham.txt,Subject please pass groups forwarded laura harder corp enron ina rangel ect airam arteaga hou ect ect kimberly brown hou ect ect laura harder corp enron enron subject please pass groups please send message traders included list gave logon thanks ina forwarded ina rangel hou ect brian hoskins enron communications ina rangel hou ect ect john arnold hou ect ect subject gas trading messaging system ready everyone use link site please let everyone know start using http gasmsgboard dev corp enron com brian hoskins enron broadband services office mobile fax brian hoskins enron net,ham
0,0771.2000-03-28.farmer.ham.txt,Subject fyi new product eol everyone page based jennifer dale discussions eric bass new tokenized period set eol intent period quick overview allow gas flow monday friday flow weekends generally traded full month rest month increments understanding although trade conveyed correctly customer priced accordingly using eol trade multiple monday friday flow weekend periods cannot handled internally eol eol able handle trade sitara bridge eol cannot handle trade heighten attention trade capture given eol bridge monitor trades error entered manually effort needs evaluated prioritized applications eol sitara deal multi periods flow without human intervention started meantime deal nature entered manually know particular deal multi period flow eol product set jennifer dale let involved know person responsible entering deal understand meant eol product delivery period enter deal accordingly example assume deal traded april four delivery periods separate lines included sitara ticket start stop delivery period line pricing remember enter eol deal number creating sitara trade also remember paths created unify assume stop date open ended every effort needs made make sure appropriate end date path otherwise number reconciling items increase please forward information anyone else think might impacted concerns please contact sheri thomas srm,ham
0,1328.2000-06-13.farmer.ham.txt,Subject prior month misnomination daren deal mmbtu transwestern oasis northern per oasis karen lindely paper noms oasis correct since deal ticket protected thanks mark,ham
0,2704.2000-10-30.farmer.ham.txt,Subject october flow meter zavisch measurement actuals first days meter deal system wellhead production please advise mary,ham
0,2904.2000-11-21.farmer.ham.txt,Subject apache deal according contract brief received price believe pricing correct bob darren may able questions better dave enron north america corp megan parker enron david baumbach hou ect ect subject apache deal got invoice gas bought apache tenaska different price deal price demand fee day apache billing demand charge verify price let know correct thanks megan,ham
